勞動力發展署高屏澎東分署,勞動部發展署高澎屏東分署,07-8210171,2019/04/23~2019/07/02,國際貿易行銷
勞動力發展署高屏澎東分署,高屏澎東分署,07-8210171,2019/07/12~2019/12/31,綜合銲接
勞動力發展署高屏澎東分署,高屏澎東分署,07-8210171,2019/07/12~2019/09/02,網拍多媒體行銷
勞動力發展署高屏澎東分署,高屏澎東分署,(07)8210171,2019/09/17~2020/03/13,機電控制
勞動力發展署高屏澎東分署,勞動部發展署高澎屏東分署,07-8210171,2019/09/17~2019/11/26,國際貿易行銷
勞動力發展署高屏澎東分署,高屏澎東分署,(07)8210171,2019/07/08~2019/12/31,電腦數值控制與機械加工
勞動力發展署高屏澎東分署,高屏澎東分署,(07)8210171,2019/07/12~2020/06/26,機電整合
勞動力發展署高屏澎東分署,高屏澎東分署,07-8210171,2019/07/12~2019/11/15,水電技術
勞動力發展署高屏澎東分署,高屏澎東分署,07-8210171,2019/07/12~2019/09/24,旅遊從業人員
勞動力發展署高屏澎東分署,高屏澎東分署,(07)8210171,2019/10/25~2020/04/28,冷凍空調配線
勞動力發展署高屏澎東分署,高屏澎東分署,(07)8210171,2019/05/13~2019/10/31,冷凍空調配線
勞動力發展署高屏澎東分署,高屏澎東分署,07-8210171,2019/07/12~2019/12/30,電腦輔助創意設計與製造
勞動力發展署高屏澎東分署,勞動部勞動力發展署高屏澎東分署,(07)8210171,2019/10/17~2020/04/27,電腦數值控制-CNC車床
勞動力發展署北基宜花金馬分署,北基宜花金馬分署,03-8242083,2019/08/05~2020/01/20,玉石研磨(花蓮)
勞動力發展署北基宜花金馬分署,基隆職業訓練場,02-24636805,2019/08/14~2020/02/17,銲接(基隆)
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274,2019/09/25~2020/03/19,物聯網應用設計(泰山)
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274,2019/10/14~2020/03/31,智動控制(泰山)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89903676,2019/11/29~2020/02/05,室內配線(五股)
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274,2019/11/01~2020/04/22,電腦數值控制機械班(CNC)(泰山)
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274,2019/11/11~2020/05/05,數位影音設計與行銷(泰山)
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274 ,2019/10/18~2020/04/22,銲接(泰山)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89956399,2019/05/29~2019/07/31,自來水配管(五股)
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274,2019/10/01~2020/03/23,冷凍空調技術應用(泰山)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89903676,2019/08/15~2020/02/18,機電整合(五股)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89903676,2019/05/02~2019/10/29,數位圖文傳播-視覺設計(五股)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89903676,2019/10/31~2020/05/07,電腦機械設計-文創產品(整合式訓練)(五股)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89903676,2019/05/02~2019/12/12,雲端建置與管理(五股)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89903676,2019/10/23~2020/04/24,機電整合(五股)
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274,2019/05/06~2019/10/18,電機設計維修(泰山)
勞動力發展署北基宜花金馬分署,基隆職業訓練場,02-24636805,2019/09/17~2020/03/04,冷凍空調裝修(基隆)
勞動力發展署北基宜花金馬分署,基隆職業訓練場,02-24636805,2019/09/30~2020/03/19,珠寶飾品設計與製作(基隆)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89956399,2019/09/30~2019/11/29,自來水配管(五股)
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274,2019/09/16~2020/03/05,PHP資料庫網頁設計(泰山)
勞動力發展署北基宜花金馬分署,宜蘭職業訓練場,03-9231295,2019/09/02~2020/02/19,水電(宜蘭)
勞動力發展署北基宜花金馬分署,花蓮職業訓練場,03-8242083,2019/09/03~2019/12/23,網路工程師(花蓮)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89956399,2019/10/31~2020/05/07,數位圖文傳播-文創商品(整合式訓練)(五股)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89903676,2019/07/02~2019/12/17,電腦機構設計-3D列印與創意設計(五股)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89903676,2019/04/23~2019/10/08,電腦機械設計(五股)
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274 ,2019/04/26~2019/10/28,銲接(泰山)
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274,2019/05/16~2019/10/29,電腦數值控制機械班(CNC)(泰山)
勞動力發展署北基宜花金馬分署,基隆就業中心-六堵分站,02-24515020,2019/07/15~2019/12/27,電腦輔助機械製圖(六堵) 
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274,2019/07/19~2019/12/31,網路架設實務應用(泰山)
勞動力發展署北基宜花金馬分署,基隆職業訓練場,02-24636805,2019/07/01~2019/12/12,珠寶飾品設計與製作(基隆)
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274,2019/09/26~2020/03/17,智慧通訊聯網工程(泰山)
勞動力發展署中彰投分署,服務中心,04-23592181-1542,2019/04/29~2019/12/05,精密機械班
勞動力發展署中彰投分署,服務中心,04-23592181-1542,2019/04/29~2019/10/14,飾品設計與製造班
勞動力發展署北基宜花金馬分署,基隆職業訓練場,02-24636805,2019/06/03~2019/11/29,冷作(基隆)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89903676,2019/07/31~2019/09/30,室內配線(五股)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89903676,2019/09/25~2020/03/24,智動化與機器人(五股)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89903676,2019/08/28~2020/02/18,室內裝修設計實務(五股)
勞動力發展署北基宜花金馬分署,五股職業訓練場,02-89903676,2019/08/28~2020/02/27,水電(五股)
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274,2019/09/10~2020/03/13,數位圖文傳播-網路圖影商品設計(泰山)
勞動力發展署中彰投分署,楊祐嘉,04-23592181-1224,2019/05/27~2019/11/11,CNC銑床班
勞動力發展署中彰投分署,服務中心,04-23592181#1541、1542、1268；嶺東科大：(04)2389-5637,2019/06/10~2019/08/28,移地訓練-視傳設計實務A
勞動力發展署中彰投分署,服務中心,04-23592181-1542,2019/04/29~2019/10/14,食品烘焙班
勞動力發展署中彰投分署,服務中心,04-23592181-1541、1542,2019/05/13~2019/10/28,CNC數控班
勞動力發展署中彰投分署,服務中心,04-23592181-1542,2019/04/29~2019/10/14,電子商務網站建置班
勞動力發展署中彰投分署,服務中心,(04)23592181#1541、1542、1263、1264,2019/07/01~2019/09/12,家具研發企畫青年專班
勞動力發展署中彰投分署,中彰投分署,(04)23592181#1541、1542、1263、1264,2019/07/01~2019/09/04,PLC可程式控制系統整合青年專班
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274,2019/05/13~2019/10/28,數位影音設計與行銷(泰山)
勞動力發展署北基宜花金馬分署,泰山職業訓練場,02-29018274,2019/07/26~2020/01/16,電腦模具設計(泰山)
勞動力發展署中彰投分署,服務中心,(04)23592181-1541.1542,2019/06/03~2019/11/18,工業電子班(太陽能光電設置)
勞動力發展署中彰投分署,畢仲昇,04-23592181-1233,2019/05/13~2019/10/28,室內水電技術(工程)班
勞動力發展署中彰投分署,服務中心,04-23592181-1542,2019/05/13~2019/12/19,電腦輔助機械製圖與製造班 
勞動力發展署中彰投分署,廖伯偟,04-23592181-1541.1542,2019/04/29~2019/10/14,二輪車輛修護班 (機車)
勞動力發展署中彰投分署,李坤潤,04-23592181-1220,2019/05/13~2019/10/28,塑膠模具實務設計（CAD/CAM）班
勞動力發展署中彰投分署,中彰投分署,(04)23592181#1541、1542、1263、1264,2019/05/27~2019/11/11,跨平台網站設置與應用班
勞動力發展署中彰投分署,服務中心,04-23592181#1541、1542、1266；亞洲大學：04-23323456#6259,2019/05/13~2019/08/01,移地訓練-食品烘焙A
勞動力發展署中彰投分署,服務中心,(04)23592181#1541、1542、1263、1262,2019/07/16~2020/03/02,建築物裝修木作班
勞動力發展署中彰投分署,服務中心,04-23592181#1541~1543,2019/07/16~2020/03/02,電腦輔助機械製圖與製造班
勞動力發展署中彰投分署,中彰投分署-勞動學苑(陳小姐),(04)7771678#25,2019/06/18~2019/09/23,移地訓練-室內空間設計實務班(勞動學苑)
勞動力發展署中彰投分署,勞動學苑 黃小姐,04-7771678#14,2019/05/14~2019/07/26,品牌形象設計暨3D列印實務班(勞動學苑)
勞動力發展署中彰投分署,勞動學苑 黃小姐,04-7771678#14,2019/05/14~2019/10/09,電腦輔助機械製圖班(A)(勞動學苑)
勞動力發展署高屏澎東分署,高屏澎東分署,07-8210171,2019/10/17~2019/12/27,旅遊從業人員
勞動力發展署高屏澎東分署,高屏澎東分署,(07)8210171,2019/09/17~2019/11/22,物流從業人員
勞動力發展署高屏澎東分署,高屏澎東分署,(07)8210171,2019/05/23~2019/07/26,物流從業人員
勞動力發展署高屏澎東分署,勞動部勞動力發展署高屏澎東分署,(07)8210171,2019/05/23~2019/07/24,會展產業(MICE)人才培訓
勞動力發展署高屏澎東分署,高屏澎東分署,07-8210171,2019/09/17~2020/03/18,室內及工業配線
勞動力發展署中彰投分署,服務中心,04-23592181-1541,2019/06/17~2019/11/29,電腦網路建置與維護班
勞動力發展署中彰投分署,服務中心,04-23592181-1542,2019/06/10~2019/10/01,飾品設計與製造(設計行銷)班
勞動力發展署高屏澎東分署,高屏澎東分署,(07)8210171,2019/09/17~2020/03/12,網路管理與通信技術整合實務
勞動力發展署高屏澎東分署,勞動部發展署高澎屏東分署,07-8210171,2019/07/12~2019/09/20,國際貿易行銷
勞動力發展署高屏澎東分署,高屏澎東分署,(07)8210171,2019/09/17~2020/03/12,智慧電子實務應用
勞動力發展署高屏澎東分署,高屏澎東分署,07-8210171,2019/07/12~2019/12/31,行動商務系統設計與開發
