出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,已發行普通股數或TDR原股發行股數
"1121126","3224","三顧股份有限公司","三顧","－ ","29","新北市汐止區新台五路一段75號14樓之3","16657495","楊弘仁","唐洪德","唐洪德","總經理","詹志聰","(02)2698-3466","19980917","20040603","新台幣                 10.0000元","681726480","0","0","1","康和綜合證券股份有限公司","02-8787-1118","110台北市信義區基隆路一段176號B1","資誠聯合會計師事務所","林冠宏","王方瑜","MetaTech","14F-3,NO.75 SEC.1,HSIN TAI WU RDHSI-CHIH,TAIPEI HSIEN,TAIWAN,R.O.C","(02)2698-3344","stock@metatech.com.tw","WWW.METATECH.COM.TW","68172648"
"1121126","3226","至寶光電股份有限公司","至寶電","－ ","05","台南市永康區環工路75號","22193115","林崇鎰","林崇鎰","陳智威","董事長特助","林琪中","(06)510-5388","19860913","20040616","新台幣                 10.0000元","644305730","0","0","2","群益金鼎證券股份有限公司","(02)2702-3999","台北市大安區敦化南路二段97號地下二樓","勤業眾信聯合會計師事務所","張耿禧","陳薔旬","TOPOWER","No. 75,Huangong Road, Yongkang District, Tainan City 71244, TaiwanTainan City, Taiwan (R.O.C.)","(06)510-5391","invest@topower.com.tw","www.topower.com.tw","64430573"
"1121126","3227","原相科技股份有限公司","原相","－ ","24","新竹科學園區新竹縣創新一路五號五樓","16633261","黃森煌","黃森煌","羅美煒","資深副總經理","蔡秀珍","03-5795317","19980713","20060504","新台幣                 10.0000元","1460924820","0","0","1","宏遠證券股份有限公司","02-2326-8818","台北市信義路四段236號3樓","安永聯合會計師事務所","楊雨霓","邱琬茹","PXI","5F, No.5, Innovation Road I, Science-Based Industrial ParkHsin-Chu, Taiwan, R.O.C.","03-5794988","ir@pixart.com","http://www.pixart.com","146092482"
"1121126","3228","金麗科技股份有限公司","金麗科","－ ","24","新竹市科學園區力行路2之1號6樓之1","16200855","易建男","易建男","呂世民","財務處處長","蔡昆穎","03-6662866","19970820","20050302","新台幣                 10.0000元","698264950","0","0","2","永豐金證券股份有限公司","02-23816288","台北市中正區博愛路17號3樓","資誠聯合會計師事務所","謝智政","劉倩瑜","RDC","6F-1,No.2-1,Lihsin Rd . Science-Based Industrial Park ,Hsinchu 300, Taiwan,R.O.C","03-5631498","spokesman@rdc.com.tw","https://www.rdc.com.tw/","69826495"
"1121126","3230","錦明實業股份有限公司","錦明","－ ","26","桃園市蘆竹區南崁里經國路896號16樓","22490277","蔡翔峰","簡豪廷","黃宇彤","財務長","楊元清","03-3573689","19870501","20060925","新台幣                 10.0000元","710109000","0","0","1","元大證券股份有限公司","(02)2586-5859","103432台北市大同區承德路三段210號B1","德昌聯合會計師事務所","林之凱","陳秀莉","Jiin Ming","16F., NO.896, JINGGUO RD., LUZHU DIST.TAOYUAN CITY,TAIWAN,R.O.C.","03-3573258","yutung.huang@mail.jmg.com.tw","http://www.jmg.com.tw","71010900"
"1121126","3232","昱捷股份有限公司","昱捷","－ ","29","新北市汐止區新台五路一段93號25樓之6","22731120","蔡棟國","蔡棟國","葉瑞炫","副總經理","簡宏宇","8797-5025","19871214","20041101","新台幣                 10.0000元","465678650","0","0","1","福邦證券股份有限公司股務代理部","(02)2371-1658","台北市中正區忠孝西路一段6號6樓","資誠聯合會計師事務所","梁益彰","周筱姿","SIC","25F.-6, No. 93, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 221,  Taiwan,  R.O.C.","2659-3257","carterjian@ms.sentronic.com.tw","http://www.sentronic.com.tw","46567865"
"1121126","3234","光環科技股份有限公司","光環","－ ","27","新竹科學園區新竹市展業一路21號","16211142","劉勝先","劉漢興","潘金山","發言人","陳萍琳","03-5780080","19970901","20110324","新台幣                 10.0000元","964746920","0","0","1","元大證券股份有限公司","02-25865859","台北巿承德路三段210號地下一樓","資誠聯合會計師事務所","鄭雅慧","江采燕","TrueLight","NO.21,PROSPERITY RD.1, HSINCHU SCIENCE PARKHSINCHU,300 , TAIWAN, R.O.C.","03-5780555","finance@truelight.com.tw","http://www.truelight.com.tw","96474692"
"1121126","3236","千如電機工業股份有限公司","千如","－ ","28","桃園市楊梅區水美里楊湖路一段422號","45011782","徐明恩","范良芳","徐錫愷","副總經理","徐士(山夆)","03-4788105","19790525","20041202","新台幣                 10.0000元","1050006130","0","0","1","中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","張雅芸","葉東煇","ABC","No.422, Sec.1 ,Yangfu Rd.,Yangmei 326 Taoyuan,Taiwan","03-4783855","abcsa@atec-group.com","www.atec-group.com","105000613"
"1121126","3252","海灣國際開發(股)公司","海灣","－ ","16","臺中市西區民龍里大和路22號3樓","84919932","劉至誠","劉至誠","廖凰兒","協理","劉至誠","04-23026088","19940719","20040923","新台幣                 10.0000元","501957540","0","0","1","福邦證券股份有限公司","02-2371-1658","台北市忠孝西路一段6號6樓","安侯建業聯合會計師事務所","陳政學","張字信","Haiwan","No.22, Dahe Rd., West Dist., Taichung City 403, Taiwan (R.O.C.)Taichung City, Taiwan","04-23022911","haiwan@haiwan.tw","www.haiwan.tw","50195754"
"1121126","3259","鑫創科技股份有限公司","鑫創","－ ","24","新竹縣竹北市台元街22號5樓之一","16766959","林俊宏","胡定中","胡定中","總經理","劉志成","03-5526568","19981126","20071224","新台幣                 10.0000元","497659340","7050206","0","1","元富證券(股)公司","(02)2768-6668","(105)台北市松山區光復北路11巷35號地下一樓","安侯建業聯合會計師事務所","呂倩慧","游萬淵","3S","5F-1,No. 22,Taiyuan St., Tai Yuen Hi-Tech industrial ParkZhubei City, Hsinchu County 302, Taiwan.","03-5526560","spokesman@3system.com.tw","www.3system.com.tw","49765934"
"1121126","3260","威剛科技股份有限公司","威剛","－ ","24","新北市中和區連城路258號18樓","12861019","陳立白","陳玲娟","陳靜慧","處長","林明慧","02-8228-0886","20010504","20041008","新台幣                 10.0000元","2934654480","0","0","1","康和綜合證券(股)公司股務代理部","(02)8787-1888","台北市信義區基隆路一段176號B1","資誠聯合會計師事務所","黃世鈞","于智帆","ADATA","18F. No.258, Lian Cheng Rd.Chung Ho Dist., New Taipei City 235","02-8228-0887","adata@adata.com","www.adata.com","293465448"
"1121126","3264","欣銓科技股份有限公司","欣銓","－ ","24","新竹縣湖口鄉勝利村工業三路3號","70751779","盧志遠","張季明","江文山","經理","藍政明","03-5976688","19991011","20050105","新台幣                 10.0000元","4901700760","0","0","1","中國信託商業銀行代理部","02-6636-5566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","劉倩瑜","鄭雅慧","Ardentec","No.3, Gongye 3rd Rd., Shengli Vil.,Hukou Township,Hsinchu County 303, Taiwan","03-5971399","Investors@ardentec.com","www.ardentec.com","490170076"
"1121126","3265","台星科股份有限公司","台星科","－ ","24","新竹縣芎林鄉華龍村6鄰鹿寮坑176-5號","70552666","黃興陽","翁志立","劉貴竹","財務處主計長","黃皓紀","03-5936565","20000426","20050802","新台幣                 10.0000元","1362616590","0","0","1","元大證券股份有限公司","02- 2586-5859","(103)臺北市大同區承德路3段210號B1","資誠聯合會計師事務所","謝智政","江采燕","WST","NO 176-5, LU LIAO KEN, 6 LING, HUA  LUNG  CHUN,CHIUNG LIN, HSIN-CHIU HSIEN,  TAIWAN,","03-5935353","kevin.liu@winstek.com.tw","www.winstek.com.tw","136261659"
"1121126","3268","海德威電子工業股份有限公司","海德威","－ ","24","台中市西屯區台灣大道四段925號14F-6","86105539","黃 (方方土) 芳","游賜傑","游賜傑","總經理","楊仁德","(04)2355-0011","19910413","20050127","新台幣                 10.0000元","334262720","0","0","1","台新證券股務代理部","(02)2504-8125","台北市建國北路一段96號B1","資誠會計師事務所","洪淑華","劉美蘭","Higher Way","14F-6  No.925, Sec. 4, Taiwan Boulevard, Xitun DistTaichung, Taiwan, R.O.C","(04)2355-0022","fina.inve@higherway.com.tw","www.higherway.com.tw","33426272"
"1121126","3272","東碩資訊股份有限公司","東碩","－ ","25","新北市新店區寶橋路235巷131號3樓之4","84126144","曹賜正","曹賜正(代)","薛劍峰","副總經理","賴如芬","89191200","19930204","20140826","新台幣                 10.0000元","611680180","0","0","1","兆豐證券股份有限公司","02-3393-0898","台北市中正區忠孝東路二段95號1樓","資誠聯合會計師事務所","于智帆","黃世鈞","GW","3F-4 NO.131,LANE 235,Pau-Chiao Rd.,Hsin-Tien  DistrictNew Taipei City,Taiwan, R.O.C.","89191220","ir@goodway.com.tw","www.goodway.com.tw","61168018"
"1121126","3276","宇環科技股份有限公司","宇環","－ ","28","桃園市平鎮區工業二路12號","70684527","徐正民","李明熹","胡秀杏","財務部副總經理","劉菊珍","03-4698860","19991229","20050112","新台幣                 10.0000元","697126660","0","0","1","福邦證券股份有限公司","02-23711658","台北市中正區忠孝西路一段6號6樓","安侯建業聯合會計師事務所","陳宜君","連淑凌","tht","No.12, Gongye 2nd Rd.,Pingzhen Dist.,Taoyuan City 324, Taiwan (R.O.C.)","03-4698277","ritahu@tpt-pcb.com.tw","http://www.tht-pcb.com.tw","69712666"
"1121126","3284","太普高精密影像股份有限公司","太普高","－ ","20","高雄市大寮區大發工業區莒光二街20號","16469727","呂金發","侯景文","侯景文","總經理","吳月霞","07-7877690","19981021","20050322","新台幣                 10.0000元","888414080","34340000","0","1","永豐金證券股份有限公司","02-23816288","100台北市中正區博愛路17號3樓","安永聯合會計師事務所","洪國森","陳政初","TOP","No. 20, Jui-Kuan 2nd St., Ta-Fa lnd. Dist., Kaohsiung ,  Taiwan 831 R.O.CKaohsiung ,  Taiwan 831 R.O.C","07-7870942","partner@pstop.com.tw","http://www.ctptop.com.tw","88841408"
"1121126","3285","微端科技股份有限公司","微端","－ ","31","新北市汐止區康寧街169巷31號12樓","89649873","魯景岱","魯景岱","楊宗達","業務副總","郭仲銓","(02)2692-3889","19950727","20120723","新台幣                 10.0000元","427353240","0","0","1","富邦綜合證券股份有限公司","02-2361-1300","臺北市中正區許昌街17號11樓","勤業眾信聯合會計師事務所","池瑞全","郭乃華","MT","12Fl, No31, Lane169, Kang Ning St.,Xizhi, New Taipei City , Taiwan, R.O.C.","(02)2695-8625","sky@microtips.com.tw","www.microtips.com.tw","42735324"
"1121126","3287","廣寰科技股份有限公司","廣寰科","－ ","25","新北市中和區建二路113號6樓","70360251","王忠傑","黃智宏","王桂英","總經理室特助","林惠津","(02)8228-6088","19990510","20080128","新台幣                 10.0000元","439704830","0","0","1","永豐金證券股份有限公司","(02)2381-6288","台北市博愛路17號3樓","安永聯合會計師事務所","林素雯","蕭翠慧","Kworld","6F., No.113, Jian 2nd Rd., Jhonghe Dist., 235New Taipei City , Taiwan (R.O.C.)","(02)8221-6856","annie@kworld.com.tw","www.kworld.com.tw","43970483"
"1121126","3288","點晶科技股份有限公司","點晶","－ ","28","新竹科學工業園區新竹市展業一路9號4樓之3","97334073","金際遠","金際遠","金際遠","董事長","賴恬忻","03-5645656","19961227","20050415","新台幣                 10.0000元","150000000","2164602","0","1","群益金鼎證券股份有限公司","02-27023999","台北市敦化南路二段97號地下二樓","德昌聯合會計師事務所","林之凱","陳秀莉","SiTI","9-4F-3 Prosperity Road I Science-Based Industrrial ParkHsinchu, Taiwan 300, R.O.C.","03-5645626","tiffany@siti.com.tw","www.siti.com.tw","15000000"
"1121126","3289","宜特科技股份有限公司","宜特","－ ","31","新竹市埔頂路22號1樓","89845410","余維斌","余維斌","林榆桑","財務長","邱鈺婷","(03)5799909","19940909","20041228","新台幣                 10.0000元","753067210","600000","0","1","兆豐證券股務代理部","(02)3393-0898","台北市忠孝東路二段九十五號一樓","勤業眾信聯合會計師事務所","黃裕峰","張雅芸","IST","1F,NO.22,Pu-ding Rd.,Hsin-Chu  City, Taiwan, R.O.C","(03)6662793","ir@istgroup.com","www.istgroup.com","75306721"
"1121126","3290","東浦精密光電股份有限公司","東浦","－ ","28","桃園市蘆竹區長興路二段58號","89347602","戴建樟","戴建樟","戴建樟","總經理","翁宗宇","(03)3249666","19950308","20050519","新台幣                 10.0000元","1054801240","0","0","1","凱基證券股份有限公司","(02)23892999","10044台北市中正區重慶南路一段2號5樓","安侯建業聯合會計師事務所","陳燕慧","吳俊源","DONPON","No. 58, Sec. 2, Changxing Rd.,Luzhu Dist., Taoyuan City","(03)3240999","spokesman@donpon.com","www.donpon.com","105480124"
"1121126","3293","鈊象電子股份有限公司","鈊象","－ ","32","新北市五股區五工路130號","23519738","李柯柱","江順成","江順成","總經理","陳阿見","(02)22995048","19891110","20060712","新台幣                 10.0000元","1409007800","0","0","1","群益金鼎證券(股)公司","(02)2702-3999","台北市大安區敦化南路二段97號B2","勤業眾信聯合會計師事務所","周仕杰","李東峰","IGS","No.130, Wugong Rd., Wugu Dist.,New Taipei City 248, Taiwan (R.O.C.)","(02)22901394","vickysung@igs.com.tw","www.igs.com.tw","140900780"
"1121126","3294","英濟股份有限公司","英濟","－ ","28","新北市土城區自強街五號一樓","86362776","徐文麟","姜同會","張嘉正","財務長","黃燕華","22687790","19911015","20070427","新台幣                 10.0000元","1320159190","0","0","1","中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","安侯建業聯合會計師事務所","蘇彥達","陳玫燕","Megaforce","1F, No.5, Zihciang St.Tucheng Dist., NewTaipei City,Taiwan,ROC","22687714","grace_huang@megaforce.com.tw","www.megaforce.com.tw","132015919"
"1121126","3297","杭特電子股份有限公司","杭特","－ ","26","新北市汐止區大同路二段171號9樓","23133690","鄭子釗","李新榮","顏志全","總經理室特別助理","鄭翠鈴","(02)8692-7999","19881128","20050607","新台幣                 10.0000元","360494450","0","0","1","台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","資誠聯合會計師事務所","周筱姿","林瑟凱","Hunt","9F, No.171, Sec. 2, Datong Rd., Xizhi Dist.,New Taipei City 22183, Taiwan","(02)8692-6678","investor@hunt.com.tw","www.hunt.com.tw","36049445"
"1121126","3303","岱稜科技股份有限公司","岱稜","－ ","31","台南市麻豆區麻柚路383號","23842911","蔡國龍","李顯昌","李怡君","財務處處長","王淑瀅","06-5703853","19900829","20070528","新台幣                 10.0000元","940906070","0","0","1","福邦證券股務代理部","02-2371-1658","台北市中正區忠孝西路一段6號6樓","安永聯合會計師事務所","洪國森","胡子仁","UNIVACCO","No. 383, Mayou Rd., Madou Dist.,Tainan City 721013 , Taiwan R.O.C.","06-5702195","ir@univacco.com","https://www.univacco.com.tw/","94090607"
"1121126","3306","鼎天國際股份有限公司","鼎天","－ ","27","桃園市龜山區公西里文化二路40號8樓","16433708","蘇俊豪","陳俊彥","黃凱崙","財務長","盧翔健","(03)396-0001","19971223","20050705","新台幣                 10.0000元","506077020","0","0","1","兆豐證券股份有限公司","(02)3393-0898","台北市忠孝東路二段95號1樓","安侯建業聯合會計師事務所","連淑凌","陳宜君","RoyalTek","8F,No 40 Wen Hwa 2nd Rd.,Kuei ShanTao Yuan,Taiwan,R.O.C","(03)396-0065","finance@royaltek.com","http://tw.royaltek.com","50607702"
"1121126","3310","佳穎精密企業股份有限公司","佳穎","－ ","28","桃園市大園區和平西路二段110號","22948084","林坡圳","張大智","張大智","總經理","林坡圳","03-3858181","19880620","20080627","新台幣                 10.0000元","592558390","0","0","1","褔邦證券股份有限公司","02-2371-1658","台北市中正區忠孝西路一段6號6樓","安侯建業聯合會計師事務所","張淑瑩","潘俊名","CHIALIN","NO. 110, Sec. 2, Heping W. Rd., Dayuan Dist.,Taoyuan City 337, Taiwan, R.O.C.","03-3866238","oscar@chialin.com.tw","www.chialin.com.tw","59255839"
"1121126","3313","斐成開發科技股份有限公司","斐成","－ ","20","台南市安平區永華路二段248號11樓之2","84341994","張祐銘","張碩文","張碩文","總經理","韓元翔","06-2995586","19931202","20060529","新台幣                 10.0000元","1687707760","108380000","0","1","福邦證券股份有限公司股務代理部","(02)2371-1658","台北市中正區忠孝西路一段6號6樓","安侯建業聯合會計師事務所","許振隆","陳國宗","FCD","Rm. 2, 11F., No. 248, Sec. 2, Yonghua Rd., Anping Dist.,Tainan City 708008, Taiwan (R.O.C.)","06-2996670","fce_01@yahoo.com","www.fce.com.tw","168770776"
"1121126","3317","尼克森微電子股份有限公司","尼克森","－ ","24","新北市汐止區工建路368號12樓","16752651","楊惠強","楊惠強","林訓民","特別助理","張玲妮","(02)26426789","19981008","20070809","新台幣                 10.0000元","710517980","0","0","1","華南永昌綜合證券股份有限公司","(02)27186425","台北市民生東路4段54號4樓","安侯建業聯合會計師事務所","傅泓文","洪士剛","NIKO-SEM","12F., NO.368, GONG-JIAN RD.,SHI-JI DIST., NEW TAIPEI CITY ,TAIWAN","(02)26495288","niko-sem@niko-sem.com","www.niko-sem.com","71051798"
"1121126","3322","建舜電子製造股份有限公司","建舜電","－ ","28","新北市汐止區新台五路一段79號19樓","34145259","黃欽雄","黃欽基","黃欽基","總經理","歐耿宏","26984882","19770322","20090520","新台幣                 10.0000元","1075065370","0","0","1","凱基證券股份有限公司","23148800","台北市重慶南路一段2號5樓","安侯建業聯合會計師事務所","區耀軍","王怡文","JEM","19F, No.79, Sec.1, Sintai 5Th Rd,Sijhih Dist., New Taipi City, Taiwn","26982628","jem.ir@jem.com.tw","http://www.jem.com.tw","107506537"
"1121126","3323","加百裕工業股份有限公司","加百裕","－ ","25","桃園市龍潭區工五路128號","16271936","黃世明","黃世明","林建羽","財務長","趙興國","03-4899054","19971120","20070625","新台幣                 10.0000元","883059140","0","0","1","中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5樓","安侯建業聯合會計師事務所","辛郁婷","王怡文","Celxpert","No.128, Gong 5th Rd.,Lung Tan,Taoyuan,Taiwan.","03-4897320","investor@celxpert.com.tw","http://www.celxpert.com.tw","88305914"
"1121126","3324","雙鴻科技股份有限公司","雙鴻","－ ","31","新北市新莊區五權三路6號3樓","16619628","林育申","林育申","陳玉玲","董事長室經理","黃晶暄","02-89901653","19980824","20050513","新台幣                 10.0000元","883940920","0","0","1","台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","資誠聯合會計師事務所","胡智華","徐聖忠","AURAS","No.6,3F,Wu-Chun 3rd Road,Hsinchuang DistrictNew Taipei City, Taiwan","02-89904129","Kelly_Chen@auras.com.tw","http://www.auras.com.tw","88394092"
"1121126","3325","旭品科技股份有限公司","旭品","－ ","25","新北市三重區興德路98號11樓","96958986","蕭奕彰","洪廷宏","陳炤正","業務部專案經理","李榮德","2999-8658","19960426","20050815","新台幣                 10.0000元","846345790","2382089","0","1","華南永昌綜合證券股務代理部","2718-6425","台北市松山區民生東路四段54號4樓","勤業眾信聯合會計師事務所","李冠豪","林旺生","Casing","11F, NO.98, HSING DER RD.,SANCHONG DIST., NEW TAIPEI CITY, TAIWAN","2999-8825","service@casing.com.tw","http://www.casing.com.tw","84634579"
"1121126","3332","幸康電子股份有限公司","幸康","－ ","28","台北市大安區信義路四段306號14樓","86009297","周世軒","顏雲曉","周美娟","財務部經理","林碧華","27086210","19910213","20080124","新台幣                 10.0000元","481042460","0","0","1","中國信託商業銀行代理部","02-66365566","台北市中正區重慶南路一段83號5樓","資誠聯合會計師事務所","支秉鈞","徐明釧","CINCON","14F, No. 306, Sec. 4, Hsin Yi Rd.Taipei  Taiwan,R.O.C","27059083","invest@cincon.com.tw","http://www.cincon.com.tw","48104246"
"1121126","3339","泰谷光電科技股份有限公司","泰谷","－ ","26","南投縣南投市自強三路18號","70774610","葉寅夫","葉寅夫","劉育全","營運中心主管","黃書群","049-2261626","20000531","20060627","新台幣                 10.0000元","516312760","0","0","2","福邦證券股份有限公司","(02)2371-1658","台北市中正區忠孝西路一段6號6樓","安侯建業聯合會計師事務所","區耀軍","辛郁婷","TEKCORE","NO.18, TZU-CHUNG 3RD. ROAD, NAN-KUNG INDUSTRIAL ZONENANTOU, TAIWAN, R.O.C.","049-2261634","stock@tekcore.com.tw","www.tekcore.com.tw","51631276"
"1121126","3349","寶德科技股份有限公司","寶德","－ ","25","新北市新店區寶高路30之1號3樓、30之2號3樓","97483122","盧賀隆","盧賀隆","康忠輝","董事長特助","劉月雲","02-82271093","19970423","20220323","新台幣                 10.0000元","400716480","0","0","1","富邦綜合證券(股)公司股務代理部","02-23611300","台北市中正區許昌街17號11樓","資誠聯合會計師事務所","林柏全","吳仁杰","DEXIN","3F., No. 30-1, Baogao Rd.,Xindian Dist., New Taipei City , Taiwan","02-82271058","yv_liu@mail.dexin.com.tw","www.dexin.com.tw","40071648"
"1121126","3354","律勝科技股份有限公司","律勝","－ ","28","台南市善化區南科九路8號","97330127","黃堂傑","黃堂傑","莊朝欽","執行副總經理","陳慧汝","(06)5050662","19961205","20051208","新台幣                 10.0000元","701124260","0","0","1","台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","資誠聯合會計師事務所","葉芳婷","田中玉","MICROCOSM","No.8, Nanke 9rd  Rd., ShanHwa Dist.Tainan City, Taiwan R.O.C","(06)5050672","roger@microcosm.com.tw","www.microcosm.com.tw","70112426"
"1121126","3357","西北臺慶科技股份有限公司","臺慶科","－ ","28","326桃園市楊梅區幼四路1號","86978512","謝明諺","謝明良","曾志銘","協理","李勇賜","(03)464-1148","19921102","20210427","新台幣                 10.0000元","1020340000","0","0","1","兆豐證券股份有限公司","(02)2327-8988","100台北市中正區忠孝東路二段95號1樓","資誠聯合會計師事務所","吳偉豪","鄭雅慧","TAI-TECH","No.1 You 4th Rd.,Youth Industrial District.Yang Mei,Tao Yuan-Hsien, Taiwan .R.O.C.","(03)496-4556","tai-tech@tai-tech.com.tw","http://www.tai-tech.com.tw","102034000"
"1121126","3360","尚立股份有限公司","尚立","－ ","29","台北市內湖區洲子街76號6樓","09473845","簡剛民","簡剛民","許哲維","資深經理","游岳桂","(02)87973566","19850406","20060606","新台幣                 10.0000元","764022440","0","0","1","群益金鼎證券股份有限公司","(02)27023999","台北市敦化南路二段97號B2","勤業眾信聯合會計師事務所","張至誼","施錦川","SUNNIC","6F., No.76, Jhouzih St., Neihu District,Taipei City 114, Taiwan (R.O.C.)","(02)87976678","investor@sunnic.com","www.sunnic.com","76402244"
"1121126","3362","先進光電科技股份有限公司","先進光","－ ","26","台中市大雅區科雅路33號2樓","22301825","高維亞","高維亞","紀國隆","處長","黃妤婷","04-25659888","19861119","20050906","新台幣                 10.0000元","1424598800","30000000","0","1","元富證券股份有限公司","02-2768-6668","台北市松山區光復北路11巷35號地下一樓","資誠聯合會計師事務所","吳松源","劉美蘭","ABILITY","Keya Rd No.33 2FDaya  District,Taichung City ,Taiwan .","04-25658008","vincent.chi@aoet.com.tw","www.aoet.com.tw","142459880"
"1121126","3363","上詮光纖通信股份有限公司","上詮","－ ","27","新竹市科學工業園區展業二路十八號","84149462","林松福","胡頂達","王詩捷","副總經理","游雅芳","03-5770099","19950614","20110225","新台幣                 10.0000元","986405670","0","0","1","台新證券股務代理部","02-25048125","台北市建國北路一段96號地下一樓","資誠聯合會計師事務所","白淑蒨","李典易","FOCI","No.18, Properity Rd. II, Science-Based Industrial ParkHsinchu, Taiwan, R.O.C.","03-5644732","ir@mailsrv.foci.com.tw","www.foci.com.tw","98640567"
"1121126","3372","台灣典範半導體股份有限公司","典範","－ ","24","高雄市前鎮區南二路一號","22101544","束崇萬","曾忠鶴","曾忠鶴","總經理","郭景玫","07-8158800","19980714","20051216","新台幣                 10.0000元","1753400000","0","0","2","元大證券股份有限公司股務代理部","02-25865859","台北市大同區承德路三段210號地下一樓","資誠聯合會計師事務所","陳晉昌","廖阿甚","TICP","No. 1, S. 2nd Rd., Qianzhen Dist.,Kaohsiung Taiwan ,ROC","07-8159411","rosekuo@ticp.com.tw","http://www.ticp.com.tw","175340000"
"1121126","3373","熱映光電股份有限公司","熱映","－ ","31","新竹科學園區新竹縣工業東九路三號一樓","70590078","周至元","黃幼謙","謝儀孝","稽核副理","王元文","03-6111666","20000628","20071213","新台幣                 10.0000元","432898010","0","0","1","兆豐證券股份有限公司股務代理部","02-33930898","台北市忠孝東路二段95號1樓","勤業眾信聯合會計師事務所","劉建良","戴信維","Radiant","1F,NO.3,Industrial E. 9th Rd., Science-Based Industrial ParkHsinChu,Taiwan ,R.O.C.","03-5644170","roberthsieh@radiantek.com.tw","Http://www.radiantek.com.tw","43289801"
"1121126","3374","精材科技股份有限公司","精材","－ ","24","(32062)桃園市中壢區吉林路23號9樓","16741846","陳家湘","陳家湘","林恕敏","副總經理","馬中文","(03)433-1818","19980911","20150330","新台幣                 10.0000元","2713643160","0","0","2","台新證券股務代理部","02-2504-8125","(104)台北市建國北路一段96號B1","勤業眾信聯合會計師事務所","蔡美貞","黃裕峰","Xintec","9FL., No.23, Jilin Road, Zhongli DistrictTaoyuan City, Taiwan, R.O.C.","(03)461-5624","invest@xintec.com.tw","www.xintec.com.tw","271364316"
"1121126","3379","彬台科技股份有限公司","彬台","－ ","05","台北市內湖區瑞光路208號5樓","05087498","洪振攀","林添進","許錦碧","副總經理","王國安","(02)8751-1222","19810407","20111020","新台幣                 10.0000元","380417480","0","0","1","中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","資誠聯合會計師事務所","廖福銘","徐聖忠","TBC","5F., No.208, Ruiguang Rd., Neihu Dist.,TAIPEI 11491, TAIWAN, ROC","(02)8751-2098","tacct@taibeco.com.tw","www.taibeco.com","38041748"
"1121126","3388","崇越電通股份有限公司","崇越電","－ ","28","台北市大安區市民大道4段102號14樓","84752200","潘振成","執行長張勝和","吳坤明","財務長","王中彥","02-27517878","19940205","20060222","新台幣                 10.0000元","740623580","0","0","1","台新證券股務代理部","02-25048125","台北市建國北路一段96號B1","安侯建業會計師事務所","郭冠纓","辛郁婷","TTC","14F.,N0.102,SEC.4,CIVIC BLVD.,DA-AN DISTRICT,TAIPEI CITY 106,TAIWAN,R.O.C.","02-27513939","larry.wu@topcocorp.com","HTTP://WWW.TOPCOCORP.COM","74062358"
"1121126","3390","旭軟電子科技股份有限公司","旭軟","－ ","28","桃園市龜山區南上路522號","16674213","林永寶","蘇政仁","官原霆","財務主管","李春貴","03-2220998","19981012","20060222","新台幣                 10.0000元","686550590","0","0","1","凱基證券(股)公司","02-23892999","台北市重慶南路一段二號五樓","致遠聯合會計師事務所","厲斌王玉","曾瓊慧","SUNFLEX","NO.522,NAN-SHANG RDKUEISHAN HSIANG,  TAOYUAN,  TAIWAN","03-2220997","tim.kuan@mail.sunflex.com.tw","http://www.sunflex.com.tw","68655059"
"1121126","3402","漢科系統科技股份有限公司","漢科","－ ","31","新竹市東華路14號8樓之1","23830295","溫永宏","謝清泉","蕭燕啁","總管理處財務協理","謝清泉","03-5228823","19900808","20070109","新台幣                 10.0000元","730476920","0","0","1","群益金鼎證券股份有限公司","02-2702-3999","台北市大安區(106)敦化南路二段97號B2","勤業眾信聯合會計師事務所","張雅芸","蔡美貞","WHOLETECH","8F~1 ,No. 14 , Donghua RD.,HSIN-CHU CITY ,TAIWAN R. O. C.","03-5210028","novia.hsiao@wholetech.com.tw","www.wholetech.com.tw","73047692"
