109.12.20,N05,E1,甜橙-柳橙,109,台北一,23.9,16.6,12.7,17.3,31328
109.12.20,N05,E3,甜橙-紅肉柳橙,109,台北一,24,20.3,13.5,19.7,1593
109.12.20,N05,F0,雜柑-其他,109,台北一,60,60,60,60,3
109.12.20,N05,F1,雜柑-檸檬,109,台北一,61.1,47.8,25.7,46.1,1808
109.12.20,N05,F2,雜柑-金棗,109,台北一,42.7,36.6,32.8,37.1,242
109.12.20,N05,F4,雜柑-桔子,109,台北一,89.4,41.5,23.8,47.6,340
109.12.20,N05,F5,雜柑-無子檸檬,109,台北一,94.7,49.4,24.6,53.5,2286
109.12.20,N05,F9,雜柑-進口,109,台北一,400,400,400,400,40
109.12.20,N04,FA0,其他花類,109,台北一,90,90,90,90,90
109.12.20,N04,FA1,黃秋葵,109,台北一,169.8,104.8,30.3,102.9,892
109.12.20,N04,FB0,花椰菜-其他,109,台北一,57,45,45,47.4,125
109.12.20,N04,FB11,花椰菜-青梗,109,台北一,51.3,35.1,23.9,36.1,29172
109.12.20,N04,FC1,胡瓜-黑刺,109,台北一,35,27.3,19.6,27.3,16497
109.12.20,N04,FD0,花胡瓜-其他,109,台北一,53.5,45.2,35.3,44.9,642
109.12.20,N04,FD1,花胡瓜,109,台北一,57.7,48.2,37,47.8,18196
109.12.20,N04,FE0,冬瓜-其他,109,台北一,9,9,9,9,20
109.12.20,N04,FE1,冬瓜-白皮,109,台北一,18.3,14.4,7.2,13.7,4005
109.12.20,N04,FF0,絲瓜-其他,109,台北一,32,26.4,15.5,25.4,173
109.12.20,N04,FF1,絲瓜-絲瓜,109,台北一,44.2,31.1,18.1,31.1,12637
109.12.20,N04,FF2,絲瓜-角瓜,109,台北一,91.6,63.7,37.8,64.1,1219
109.12.20,N04,FF4,絲瓜-長絲瓜,109,台北一,20,20,20,20,25
109.12.20,N04,FG0,苦瓜-其他,109,台北一,38.9,32.2,23.2,31.7,4460
109.12.20,N04,FG1,苦瓜-白大米,109,台北一,50.7,36.6,25,37.1,14198
109.12.20,N04,FG3,苦瓜-山苦瓜,109,台北一,55,42.8,35,43.7,45
109.12.20,N04,FG4,苦瓜-翠綠,109,台北一,55.6,41,32.2,42.2,713
109.12.20,N04,FH1,扁蒲-長形,109,台北一,14.8,13,13,13.4,483
109.12.20,N04,FH3,扁蒲-花蒲,109,台北一,26.3,17.6,12.6,18.4,2160
109.12.20,N04,FH4,扁蒲-梨子蒲,109,台北一,38.2,22,13.6,23.6,1168
109.12.20,N04,FI0,茄子-其他,109,台北一,55,45.3,28.1,43.8,67
109.12.20,N04,FI1,茄子-胭脂茄,109,台北一,38.5,33.4,24.4,32.6,2044
109.12.20,N04,FI2,茄子-麻荸茄,109,台北一,40.4,28.7,18.4,29,10216
109.12.20,N04,FI3,茄子-日本種,109,台北一,33.4,25.8,20,26.2,322
109.12.20,N04,FJ1,蕃茄-黑柿,109,台北一,47.1,32.3,20.4,32.9,10270
109.12.20,N04,FJ3,蕃茄-牛蕃茄,109,台北一,53,36.9,23.7,37.5,24949
109.12.20,N04,FK0,甜椒-其他,109,台北一,151.4,97.9,73.8,103.8,374
109.12.20,N04,FK3,甜椒-新香,109,台北一,50,36.7,27.1,37.4,206
109.12.20,N04,FK4,甜椒-彩色種,109,台北一,67.4,48.6,31.3,48.9,7380
109.12.20,N04,FK5,甜椒-青椒,109,台北一,43.8,30.4,18.6,30.7,7262
109.12.20,N04,FL1,豌豆-白花,109,台北一,88,69.5,40,67.3,81
109.12.20,N04,FL2,豌豆-紅花,109,台北一,135.7,111.7,85.1,111.2,993
109.12.20,N04,FL3,豌豆-豆莢,109,台北一,120,120,110.6,118.1,32
109.12.20,N04,FL5,豌豆-豌豆苗,109,台北一,111.2,90.7,20.6,80.8,1713
109.12.20,N04,FL6,豌豆-甜豌豆,109,台北一,107.6,87.9,74.8,89.2,2348
109.12.20,N04,FL9,豌豆-進口,109,台北一,150,117.8,90,118.7,184
109.12.20,N04,FM1,菜豆-白色,109,台北一,60,60,60,60,21
109.12.20,N04,FM2,菜豆-青色,109,台北一,75.4,65.7,52.6,65,1594
109.12.20,N04,FN1,敏豆-白豆,109,台北一,106,80.4,35.8,76.6,9599
109.12.20,N04,FN3,敏豆-粉豆,109,台北一,39.3,37.7,35,37.5,136
109.12.20,N04,FN4,敏豆-翼豆,109,台北一,23.9,18.2,15,18.7,244
109.12.20,N04,FN5,敏豆-醜豆,109,台北一,80,52.9,31.5,54.1,3452
109.12.20,N04,FP1,萊豆-豆莢,109,台北一,100.8,76.4,51.3,76.2,1259
109.12.20,N04,FP2,萊豆-豆仁,109,台北一,160,154.9,122.8,149.5,191
109.12.20,N04,FP3,鵲豆-肉豆,109,台北一,47,38.5,35,39.5,16
109.12.20,N04,FQ1,毛豆-豆莢,109,台北一,50,39.1,32.3,39.9,1357
109.12.20,N04,FQ2,毛豆-豆仁,109,台北一,135,131.6,123.1,130.6,746
109.12.20,N04,FR1,青花苔,109,台北一,57.1,43.6,27.4,43.1,25023
109.12.20,N04,FR2,青花苔-青花筍,109,台北一,124.7,89.2,51.2,88.7,1309
109.12.20,N04,FR9,青花苔-進口,109,台北一,59.2,55,42.1,53.2,1158
109.12.20,N04,FT1,南瓜-木瓜形,109,台北一,25,20.1,14.9,20,12731
109.12.20,N04,FT2,南瓜-圓形,109,台北一,26.4,20.8,14.8,20.7,2918
109.12.20,N04,FT3,南瓜-黃如意,109,台北一,105.4,77.7,46.4,77,303
109.12.20,N04,FT5,南瓜-青如意,109,台北一,73.2,52.7,25.1,51.3,2197
109.12.20,N04,FT6,南瓜-東昇,109,台北一,65.4,47.5,32.9,48.2,132
109.12.20,N04,FT7,南瓜-栗子,109,台北一,49.1,35.7,25.7,36.4,1211
109.12.20,N04,FT9,南瓜-進口,109,台北一,41.2,24.6,10.2,25,1012
109.12.20,N04,FU1,隼人瓜,109,台北一,16,15,12.5,14.7,1671
109.12.20,N04,FU2,隼人瓜-瓜苗,109,台北一,90.1,77,67.1,77.7,4563
109.12.20,N04,FU3,石蓮花,109,台北一,12,10.8,10,10.9,324
109.12.20,N04,FV0,辣椒-其他,109,台北一,78.7,33.6,17.6,39.4,368
109.12.20,N04,FV1,辣椒-紅小,109,台北一,112.9,79.9,42.2,78.9,2602
109.12.20,N04,FV2,辣椒-青小,109,台北一,40,38.6,22.1,35.6,314
109.12.20,N04,FV4,辣椒-朝天椒,109,台北一,101.5,81.9,58.3,81.1,2322
109.12.20,N04,FV5,辣椒-青龍,109,台北一,50,48.6,30,45.2,66
109.12.20,N04,FV6,辣椒-糯米椒,109,台北一,104.3,52.7,21.6,56.8,1236
109.12.20,N04,FW2,洛神花,109,台北一,18,18,18,18,68
109.12.20,N04,FX2,虎豆-福豆,109,台北一,73.4,69.2,50,66.2,89
109.12.20,N04,FY0,玉米-其他,109,台北一,41.5,26.5,14.1,27,8300
109.12.20,N04,FY1,玉米-白玉米,109,台北一,25,25,25,25,40
109.12.20,N04,FY2,玉米-甜硬殼,109,台北一,7,7,7,7,35
109.12.20,N04,FY3,玉米-超甜白,109,台北一,47.6,27.8,22.7,30.8,5110
109.12.20,N04,FY4,玉米-玉米筍,109,台北一,110.3,40.3,25.8,51.4,4500
109.12.20,N04,FY5,玉米-糯米(黑),109,台北一,27.2,22.7,16,22.3,12880
109.12.20,N04,FY6,玉米-甜軟殼,109,台北一,34.4,16.5,6.4,18.1,29189
109.12.20,N04,FY7,玉米-糯米(白),109,台北一,19.1,16.3,11.8,16,1906
109.12.20,N04,FY9,玉米-進口,109,台北一,450,388,246.8,372.2,871
109.12.20,N04,FZ1,落花生-生落花生,109,台北一,59.4,41.5,35.4,43.9,928
109.12.20,N04,FZ2,落花生-熟落花生,109,台北一,60,60,60,60,1110
109.12.20,N05,G1,蛋黃果-仙桃,109,台北一,16,16,16,16,24
109.12.20,N05,G2,黃金果,109,台北一,120,109.3,105,110.6,25
109.12.20,N05,G3,酪梨,109,台北一,77.5,67.4,57.3,67.4,1708
109.12.20,N05,G49,奇異果-進口,109,台北一,123.7,60.5,50,71,532
109.12.20,N05,G7,橄欖,109,台北一,5,5,5,5,100
109.12.20,N05,G8,栗子,109,台北一,65,65,65,65,480
109.12.20,N05,G9,波羅蜜,109,台北一,10,10,10,10,26
109.12.20,N05,H4,葡萄柚-紅肉,109,台北一,23,20,16.2,19.8,540
109.12.20,N05,H41,葡萄柚-紅寶石,109,台北一,45,42.9,40,42.7,165
109.12.20,N05,I1,木瓜-網室紅肉,109,台北一,48.3,35.5,20.3,35,12767
109.12.20,N05,I2,木瓜-一般紅肉,109,台北一,8,7.1,6,7.1,26
109.12.20,N05,I3,木瓜-日昇種,109,台北一,118.8,60.1,36,67,384
109.12.20,N05,I4,木瓜-青木瓜,109,台北一,8.5,6.9,5.5,6.9,1593
109.12.20,N05,K4,龍眼-龍眼乾帶殼,109,台北一,120.8,113.6,105,113.3,336
109.12.20,N05,L1,枇杷-茂木,109,台北一,60,60,60,60,14
109.12.20,N04,LA1,甘藍-初秋,109,台北一,35.7,28.1,19.1,27.8,151156
109.12.20,N04,LA2,甘藍-改良種,109,台北一,27,25.7,18.2,24.5,6740
109.12.20,N04,LA4,甘藍-紫色,109,台北一,15,12.8,5.2,11.7,416
109.12.20,N04,LA5,甘藍-甘藍心,109,台北一,82,79.3,70,78,198
109.12.20,N04,LA6,甘藍-甘藍芽,109,台北一,81.2,75.6,57.6,73.1,591
109.12.20,N04,LA7,甘藍-改良尖,109,台北一,37.5,23.9,14.6,24.8,23295
109.12.20,N04,LA9,甘藍-進口,109,台北一,19,18.2,18,18.3,2718
109.12.20,N04,LB12,小白菜-土白菜,109,台北一,30.7,15.8,5,16.6,7049
109.12.20,N04,LB22,小白菜-蚵仔白,109,台北一,29.6,19.9,10.8,20,18958
109.12.20,N04,LB3,小白菜-奶油白,109,台北一,39.8,27.3,15.3,27.4,700
109.12.20,N04,LC0,包心白菜-其他,109,台北一,100,28.9,20.5,41.4,1734
109.12.20,N04,LC1,包心白菜-包白,109,台北一,23.6,19.6,14.1,19.3,39120
109.12.20,N04,LC3,包心白菜-包頭蓮,109,台北一,10.1,7.6,6.4,7.8,15970
109.12.20,N04,LC5,包心白菜-天津白,109,台北一,120,120,120,120,40
109.12.20,N04,LC6,包心白菜-冬白芽,109,台北一,120,120,120,120,75
109.12.20,N04,LC9,包心白-進口,109,台北一,22,20.8,16.2,20.1,9430
109.12.20,N04,LD1,青江白菜-小梗,109,台北一,33.8,21.8,7.8,21.4,20717
109.12.20,N04,LE1,皇宮菜-小葉,109,台北一,112.2,85.3,59.2,85.5,485
109.12.20,N04,LE2,皇宮菜-大葉,109,台北一,60.7,44.9,35.1,46.1,275
109.12.20,N04,LF2,蕹菜-小葉,109,台北一,72,60.9,48.6,60.7,4126
109.12.20,N04,LF3,蕹菜-水蕹菜,109,台北一,54,54,54,54,36
109.12.20,N04,LG1,芹菜-青梗,109,台北一,63,62.4,59.3,61.9,260
109.12.20,N04,LG2,芹菜-白梗,109,台北一,66.4,43,28.1,44.7,12891
109.12.20,N04,LG3,芹菜-西洋芹菜,109,台北一,29.8,27.2,26,27.5,1484
109.12.20,N04,LG4,芹菜-山芹菜,109,台北一,38,36.5,35,36.5,40
109.12.20,N04,LG5,芹菜-芹菜管,109,台北一,104.5,60.5,20,61.2,3151
109.12.20,N04,LG9,芹菜-進口,109,台北一,50,47.3,30,44.4,125
109.12.20,N04,LH1,菠菜-圓葉,109,台北一,51.8,42.1,31.6,41.9,21495
109.12.20,N04,LH2,菠菜-角葉,109,台北一,29.3,27.8,23.9,27.3,1500
109.12.20,N04,LI0,萵苣菜-其他,109,台北一,153.1,68.2,27.7,77,273
109.12.20,N04,LI1,萵苣菜-廣東萵,109,台北一,31.2,24.5,13.2,23.6,1196
109.12.20,N04,LI2,萵苣菜-結球萵,109,台北一,34.2,24.8,18.8,25.5,6717
109.12.20,N04,LI3,萵苣菜-本島圓葉,109,台北一,48,34.9,14.4,33.4,3545
109.12.20,N04,LI4,萵苣菜-本島尖葉,109,台北一,38.5,28.2,19.3,28.5,6143
109.12.20,N04,LI5,萵苣菜-油麥菜,109,台北一,27.7,20.4,14.9,20.8,22710
109.12.20,N04,LI6,萵苣菜-蘿美,109,台北一,106.8,63.8,15.1,62.7,2035
109.12.20,N04,LI7,萵苣菜-紅捲綠捲,109,台北一,120.7,81.5,46,82.2,208
109.12.20,N04,LI8,萵苣菜-水耕,109,台北一,49.1,41.2,35.5,41.6,3375
109.12.20,N04,LI9,萵苣菜-進口,109,台北一,18,18,18,18,195
109.12.20,N04,LJ1,芥菜-芥菜仁,109,台北一,30.1,21,11.6,21,2000
109.12.20,N04,LJ3,芥菜-大芥菜,109,台北一,30.7,17.4,7.6,18.1,9116
109.12.20,N04,LJ4,芥菜-小芥菜,109,台北一,37.4,29.4,13.6,27.9,2096
109.12.20,N04,LJ5,芥菜-翡翠娃娃菜,109,台北一,101.4,83.1,61.1,82.4,3307
109.12.20,N04,LK2,芥藍菜,109,台北一,100.5,31.9,8.9,41,2634
109.12.20,N04,LK3,芥藍菜-芥藍芽,109,台北一,110.9,66.4,33.3,68.7,3789
109.12.20,N04,LL1,茼蒿,109,台北一,64.1,54.9,40.7,53.9,31143
109.12.20,N04,LL2,茼蒿-山茼蒿,109,台北一,61.4,46.8,35.2,47.4,2323
109.12.20,N04,LM1,莧菜-紅莧菜,109,台北一,51.9,44.9,34.5,44.2,212
109.12.20,N04,LM2,莧菜-白莧菜,109,台北一,67.3,54.8,40.4,54.4,1190
109.12.20,N04,LN1,油菜,109,台北一,27,16.9,7.9,17.2,11200
109.12.20,N04,LN2,油菜-小松菜,109,台北一,26,25.2,20,24.4,400
109.12.20,N04,LO1,甘藷葉,109,台北一,40.4,24.4,13.8,25.5,14313
109.12.20,N04,LP1,芫荽,109,台北一,55.7,41.9,28,41.9,4125
109.12.20,N04,LP2,九層塔,109,台北一,45.5,34.9,19.2,33.9,2496
109.12.20,N04,LP3,羅勒,109,台北一,550,438.3,123.9,397.7,22
109.12.20,N04,LQ1,紅鳳菜-紅鳳菜,109,台北一,61.8,42.6,29.7,43.8,919
109.12.20,N04,LR1,塌棵菜,109,台北一,50,50,50,50,28
109.12.20,N04,LS1,茴香,109,台北一,57.6,44.2,33.7,44.7,656
109.12.20,N04,LT2,海菜-海帶,109,台北一,50,47.4,40,46.5,102
109.12.20,N04,LT3,海菜-水蓮,109,台北一,90.8,89.6,71.8,86.3,2041
109.12.20,N04,LV1,巴西利,109,台北一,66.9,51.3,50,54.2,132
109.12.20,N04,LX1,蕨菜-過貓,109,台北一,62.1,58.1,53,57.9,328
109.12.20,N04,LX2,蕨菜-山蘇,109,台北一,135.6,81.7,40,84.2,472
109.12.20,N04,LY1,西洋菜,109,台北一,30,30,30,30,100
109.12.20,N04,LZ2,藤川七-川七葉,109,台北一,55,51.8,45.2,51.1,143
109.12.20,N05,M2,楊桃-紅龍,109,台北一,20,17,12.8,16.7,345
109.12.20,N05,M3,楊桃-馬來亞種,109,台北一,35,33,24,31.6,172
109.12.20,N04,MA1,洋菇,109,台北一,150.6,118.9,83.9,118.3,892
109.12.20,N04,MA2,洋菇(盒)-盒裝,109,台北一,91.1,41.8,22.2,47.7,2549
109.12.20,N04,MB1,草菇,109,台北一,100,100,100,100,36
109.12.20,N04,MC0,濕木耳-其他,109,台北一,350,350,350,350,6
109.12.20,N04,MC1,濕木耳,109,台北一,66.7,27,10.7,31.7,1317
109.12.20,N04,MC2,濕木耳(盒)-盒裝,109,台北一,85,85,85,85,14
109.12.20,N04,MD1,溼香菇,109,台北一,118.7,105.7,88.4,104.9,2076
109.12.20,N04,ME0,金絲菇-其他,109,台北一,7,7,7,7,100
109.12.20,N04,ME1,金絲菇,109,台北一,50.3,49.4,41.4,48,1625
109.12.20,N04,ME2,金絲菇(盒)-盒裝,109,台北一,57.6,48,45,49.3,2106
109.12.20,N04,MF1,蠔菇-鮑魚菇,109,台北一,50,34.5,17,34.1,306
109.12.20,N04,MG2,巴西蘑菇-盒裝,109,台北一,420,360,300,360,6
109.12.20,N04,MI1,秀珍菇,109,台北一,80.8,75,63.8,73.9,783
109.12.20,N04,MJ1,杏鮑菇,109,台北一,64.7,46.1,23,45.2,7201
109.12.20,N04,MJ2,杏鮑菇-盒裝,109,台北一,70,70,70,70,31
109.12.20,N04,MK0,鴻禧菇-其他,109,台北一,221.3,53.1,23.4,80.8,453
109.12.20,N04,MK1,鴻禧菇,109,台北一,92.6,43.4,35.7,51.7,864
109.12.20,N04,MK2,鴻禧菇-盒裝,109,台北一,223.4,91.2,25,104.4,503
109.12.20,N04,ML1,珊瑚菇,109,台北一,70,70,70,70,2
109.12.20,N04,ML2,珊瑚菇-盒裝,109,台北一,72.7,6,6,19.3,122
109.12.20,N04,MN1,柳松菇,109,台北一,130,130,130,130,2
109.12.20,N04,MN2,柳松菇-盒裝,109,台北一,150,150,150,150,33
109.12.20,N04,MX1,其他菇類-其他菇類,109,台北一,107.6,28,19.4,42.2,1953
109.12.20,N05,O7,梨-鳥梨,109,台北一,35,35,35,35,60
109.12.20,N05,O9,梨-進口,109,台北一,71.4,50.6,48.9,54.4,505
109.12.20,N04,OA2,鹹菜-帶葉,109,台北一,30,30,30,30,3690
109.12.20,N04,OB1,雪裡紅,109,台北一,15.6,12,12,12.7,1000
109.12.20,N04,OC1,其他蔬菜,109,台北一,30,29.5,25,28.7,1244
109.12.20,N04,OD1,蘿蔔乾,109,台北一,28,28,28,28,60
109.12.20,N04,OE2,醃瓜-漬,109,台北一,24.8,22,22,22.6,237
109.12.20,N04,OG1,熟筍-桂竹筍,109,台北一,50,50,50,50,20
109.12.20,N04,OI4,筍茸,109,台北一,28,28,28,28,96
109.12.20,N04,OL1,朴菜,109,台北一,30,30,30,30,12
109.12.20,N05,OW,梨-雪梨,109,台北一,64,30.2,9.3,32.8,8745
109.12.20,N04,OX1,其他蔬菜,109,台北一,74.8,18.6,13.8,28.9,5059
109.12.20,N05,P0,番石榴-其他,109,台北一,106.8,54.9,23.1,58.9,118
109.12.20,N05,P1,番石榴-珍珠芭,109,台北一,51.8,28.2,14,30.1,37845
109.12.20,N05,P2,番石榴-紅心,109,台北一,49.7,27.2,15.8,29.4,674
109.12.20,N05,P3,番石榴-帝王芭,109,台北一,87,37.8,17.4,43.5,2533
109.12.20,N05,P5,番石榴-水晶無仔,109,台北一,103.8,34.2,16.6,44.6,819
109.12.20,N05,Q0,蓮霧-其他,109,台北一,407.3,284.2,140.7,280.1,75
109.12.20,N05,Q1,蓮霧-紅蓮霧,109,台北一,104.6,45.9,25.3,53.5,15994
109.12.20,N05,Q2,蓮霧-子彈型,109,台北一,54.1,45.8,34,45.1,373
109.12.20,N05,Q4,蓮霧-巴掌蓮霧,109,台北一,150,150,150,150,5
109.12.20,N05,R0,芒果-其他,109,台北一,67.4,42.6,25.3,44.1,255
109.12.20,N05,R8,芒果-芒果青,109,台北一,21.6,13.7,12,14.9,117
109.12.20,N05,S1,葡萄-巨峰,109,台北一,87.2,46.5,34.3,52.2,7499
109.12.20,N05,S9,葡萄-進口,109,台北一,128.9,44.3,41.7,60.7,2400
109.12.20,N04,SA32,蘿蔔-矸仔,109,台北一,17.3,12.2,8,12.4,92048
109.12.20,N04,SA6,蘿蔔-白玉蘿蔔,109,台北一,56.4,26.8,16.5,30.6,1313
109.12.20,N04,SA7,蘿蔔-甜菜根,109,台北一,19,14.2,12,14.7,370
109.12.20,N04,SA9,蘿蔔-進口,109,台北一,21,20.8,18.4,20.4,780
109.12.20,N04,SB1,胡蘿蔔-未洗,109,台北一,28.3,21.6,15,21.6,3962
109.12.20,N04,SB2,胡蘿蔔-清洗,109,台北一,26.8,16.1,7.9,16.6,31102
109.12.20,N04,SB9,胡蘿蔔-進口,109,台北一,35,23.3,13,23.6,610
109.12.20,N04,SC1,馬鈴薯-本產,109,台北一,39,35.5,26.8,34.4,3744
109.12.20,N04,SC9,馬鈴薯-進口,109,台北一,33.6,23.5,17.6,24.3,4817
109.12.20,N04,SD1,洋蔥-本產,109,台北一,18.9,14.9,12.2,15.1,5265
109.12.20,N04,SD9,洋蔥-進口,109,台北一,23.1,19.2,15.5,19.2,6437
109.12.20,N04,SE1,青蔥-日蔥,109,台北一,138.8,77.8,32.9,81,1940
109.12.20,N04,SE2,青蔥-北蔥,109,台北一,21.6,16.2,12.4,16.5,2250
109.12.20,N04,SE3,青蔥-大蔥,109,台北一,125,108.3,83.3,106.7,120
109.12.20,N04,SE4,青蔥-珠蔥,109,台北一,35,29,24.5,29.3,215
109.12.20,N04,SE5,青蔥-紅蔥頭,109,台北一,110,94.5,90,96.7,404
109.12.20,N04,SE6,青蔥-粉蔥,109,台北一,41.3,27.3,17.9,28.2,27762
109.12.20,N04,SF1,韭菜-白頭,109,台北一,89.2,68.5,42.1,67.4,1504
109.12.20,N04,SF2,韭菜-韭菜黃,109,台北一,134.6,117.9,88.5,115.4,1527
109.12.20,N04,SF3,韭菜-韭菜花,109,台北一,111.4,106.1,92.7,104.4,1071
109.12.20,N04,SF4,韭菜-青頭,109,台北一,63.4,52.1,35,51,3794
109.12.20,N04,SG1,大蒜-硬梗,109,台北一,28,28,28,28,23
109.12.20,N04,SG2,大蒜-軟梗,109,台北一,118.1,81.6,45.2,81.6,10115
109.12.20,N04,SG4,大蒜-蔥蒜,109,台北一,52.7,47.2,35.9,46,275
109.12.20,N04,SG5,大蒜-蒜頭,109,台北一,180,139,100,139.4,64
109.12.20,N04,SG6,大蒜-蒜仁,109,台北一,165.2,160,160,161,1713
109.12.20,N04,SG7,大蒜-蒜瓣,109,台北一,270,251.5,200,244.9,130
109.12.20,N04,SG9,大蒜-進口,109,台北一,220,201.4,155,195.8,294
109.12.20,N04,SH2,竹筍-綠竹筍,109,台北一,194.4,112.9,51.9,117,207
109.12.20,N04,SH4,竹筍-孟宗筍,109,台北一,200,200,200,200,170
109.12.20,N04,SH5,竹筍-烏殼綠,109,台北一,92.5,58,34.5,60.2,2741
109.12.20,N04,SH7,竹筍-去殼,109,台北一,47,30.7,22.3,32.3,1132
109.12.20,N04,SI1,萵苣莖,109,台北一,30.3,22.8,14.7,22.7,2371
109.12.20,N04,SJ2,芋-檳榔心芋,109,台北一,63,50.1,35.8,49.8,7726
109.12.20,N04,SJ3,芋-里芋,109,台北一,44.4,40.4,37.1,40.5,306
109.12.20,N04,SJ4,芋-芋莖,109,台北一,12,12,12,12,21
109.12.20,N04,SK1,荸薺,109,台北一,50,50,50,50,120
109.12.20,N04,SK2,荸薺-加工,109,台北一,65,65,65,65,398
109.12.20,N04,SL1,豆薯,109,台北一,18.9,15.8,12,15.7,2580
109.12.20,N04,SM1,牛蒡,109,台北一,35,35,35,35,170
109.12.20,N04,SM9,牛蒡-進口,109,台北一,27.7,18,18,19.9,310
109.12.20,N04,SN1,蓮藕,109,台北一,55.4,36.7,13.2,35.8,2050
109.12.20,N04,SN2,蓮藕-蓮子,109,台北一,120,120,120,120,30
109.12.20,N04,SO0,甘薯-其他,109,台北一,13.8,9.3,6,9.6,2340
109.12.20,N04,SO1,甘薯-臺農57號,109,台北一,24.4,12.7,5.6,13.6,6555
109.12.20,N04,SO2,甘薯-芋仔甘薯,109,台北一,22.2,14.8,8,14.9,894
109.12.20,N04,SO3,甘薯-臺農66號,109,台北一,15.9,10.8,6.2,10.9,5556
109.12.20,N04,SP0,薑-其他,109,台北一,25,21.3,19.1,21.6,84
109.12.20,N04,SP1,薑-老薑,109,台北一,66.2,43.2,23.4,43.9,2863
109.12.20,N04,SP2,薑-嫩薑,109,台北一,59.4,47.8,35,47.6,864
109.12.20,N04,SP3,薑-粉薑,109,台北一,40,30.6,15.6,29.5,3649
109.12.20,N04,SQ1,茭白筍-帶殼,109,台北一,113.4,94.3,72.3,93.7,2765
109.12.20,N04,SQ3,茭白筍-去殼,109,台北一,166.7,124.3,65.6,121,1408
109.12.20,N04,SR1,菱角-生菱角,109,台北一,70.8,54.3,29.4,52.6,558
109.12.20,N04,SR3,菱角-去殼,109,台北一,100,100,100,100,90
109.12.20,N04,SS1,大心菜-帶葉,109,台北一,50.5,32.2,14.5,32.3,5483
109.12.20,N04,SU1,薯蕷-紅薯蕷,109,台北一,95,75.1,70,78,230
109.12.20,N04,SU2,薯蕷-白薯蕷,109,台北一,67.6,52.1,36.8,52.2,2601
109.12.20,N04,SU3,薯蕷-樹薯,109,台北一,28.2,23.5,20,23.7,324
109.12.20,N04,SU4,薯蕷-粉薯,109,台北一,20,17.6,15,17.6,43
109.12.20,N04,SU9,薯蕷-進口,109,台北一,170,156.8,120,152,390
109.12.20,N04,SV1,蘆筍-白蘆筍,109,台北一,167.8,113.8,59.2,113.7,97
109.12.20,N04,SV2,蘆筍-綠蘆筍,109,台北一,396.8,239.2,154.9,253.9,632
109.12.20,N04,SV3,蘆筍-蘆筍花,109,台北一,195,167.9,147.9,169.3,35
109.12.20,N04,SV9,蘆筍-進口,109,台北一,278.5,222.4,178.6,224.8,590
109.12.20,N04,SW1,球莖甘藍,109,台北一,18.4,14.4,9.7,14.3,9047
109.12.20,N04,SX1,芽菜類-綠豆芽,109,台北一,13.1,12,12,12.2,8829
109.12.20,N04,SX2,芽菜類-黃豆牙,109,台北一,20.4,20,20,20.1,664
109.12.20,N04,SX3,芽菜類-豌豆嬰,109,台北一,50,46.4,40,45.9,348
109.12.20,N04,SX4,芽菜類-苜宿芽,109,台北一,50,50,50,50,241
109.12.20,N04,SZ1,半天筍,109,台北一,60,60,60,60,18
109.12.20,N04,SZ2,甘蔗筍,109,台北一,70,70,70,70,4
109.12.20,N04,SZ3,金針筍,109,台北一,70,70,70,70,2
109.12.20,N04,SZ7,晚香玉筍,109,台北一,565,422.1,214.6,409.2,24
109.12.20,N05,T5,西瓜-黃肉,109,台北一,13.4,9.4,7.7,9.9,3358
109.12.20,N05,V2,甜瓜-溫室吊瓜,109,台北一,88.4,47.1,38.4,53.6,187
109.12.20,N05,W0,洋香瓜-其他,109,台北一,148,140,50,123.6,55
109.12.20,N05,W1,洋香瓜-網狀紅肉,109,台北一,68.5,37.8,23.6,41.1,2431
109.12.20,N05,W2,洋香瓜-網狀綠肉,109,台北一,64.2,52.2,31.5,50.4,816
109.12.20,N05,W4,洋香瓜-新疆,109,台北一,89,42.2,10.6,45.2,330
109.12.20,N05,W6,洋香瓜-光面綠肉,109,台北一,64.3,36.7,21.7,39.2,2472
109.12.20,N05,W9,洋香瓜-進口,109,台北一,355.6,355.6,355.6,355.6,9
109.12.20,N05,X3,蘋果-惠,109,台北一,70,51.2,35,51.7,500
109.12.20,N05,X59,蘋果-紅玉(進口),109,台北一,120.3,89.9,80,94,2185
109.12.20,N05,X69,蘋果-富士(進口),109,台北一,68.6,44.1,23.6,44.9,12995
109.12.20,N05,Z3,柿子-柿餅,109,台北一,80,54.3,52,59,160
109.12.20,N05,Z39,柿餅-柿餅進口,109,台北一,533.3,533.3,533.3,533.3,90
109.12.20,N05,Z4,柿子-甜柿,109,台北一,118.1,74.8,46.9,77.9,10273
109.12.20,N05,Z5,柿子-筆柿,109,台北一,15,11.8,10,12.1,687
109.12.20,N05,11,椰子,220,板橋區,8,8,8,8,210
109.12.20,N05,22,棗子,220,板橋區,51.4,40.6,34.2,41.5,2094
109.12.20,N05,31,釋迦,220,板橋區,40.5,40,40,40.1,354
109.12.20,N05,32,釋迦-鳳梨釋迦,220,板橋區,28,28,28,28,60
109.12.20,N05,45,草莓,220,板橋區,154.3,150,149.4,150.7,158.5
109.12.20,N05,459,草莓-進口,220,板橋區,1000,859.4,833.3,882.4,8.5
109.12.20,N05,51,百香果-改良種,220,板橋區,20,20,19.8,20,267
109.12.20,N05,70,小番茄-其他,220,板橋區,25,25,25,25,60
